"신고연도","신고월","신고일","남편주소행정구역시도코드","남편주소행정구역시군구코드","아내주소행정구역시도코드","아내주소행정구역시군구코드","실제결혼연도","실제결혼월","남편직업분류코드","아내직업분류코드","남편교육정도코드","아내교육정도코드","남편결혼종류코드","아내결혼종류코드","남편연령5세단위코드","아내연령5세단위코드"
2024,12,17,11,130,11,130,2024,12,99,99,9,9,3,3,09,09
2024,12,17,11,140,11,050,2024,12,02,03,5,5,1,1,05,05
2024,12,17,11,140,11,140,2023,11,05,05,5,5,1,1,07,05
2024,12,17,11,140,11,140,2023,12,03,03,5,5,1,1,05,04
2024,12,17,11,140,11,140,2024,02,02,03,5,5,1,1,06,05
2024,12,17,11,140,11,140,2024,12,99,99,9,9,1,1,06,06
2024,12,17,11,140,11,140,2024,12,99,99,9,9,1,1,07,05
2024,12,17,11,140,11,230,2024,12,99,99,9,9,1,1,05,04
2024,12,17,11,150,11,070,2024,08,05,03,4,5,1,1,08,07
2024,12,17,11,150,11,130,2024,10,08,03,5,6,1,1,06,05
2024,12,17,11,150,11,150,2023,02,08,02,4,4,1,1,05,05
2024,12,17,11,150,11,150,2023,06,07,05,5,5,1,1,05,05
2024,12,17,11,150,11,150,2023,11,03,03,5,5,1,1,07,07
2024,12,17,11,150,11,150,2024,06,02,02,4,5,1,1,06,05
2024,12,17,11,150,11,150,2024,12,99,99,9,9,1,1,06,04
2024,12,17,11,150,11,150,2024,12,99,99,9,9,2,3,12,09
2024,12,17,11,150,11,170,2024,12,99,99,9,9,1,1,03,04
2024,12,17,11,160,11,160,2024,11,03,03,5,5,1,1,05,05
2024,12,17,11,160,11,160,2024,12,99,03,5,6,1,1,05,05
2024,12,17,11,160,11,160,2024,12,99,99,9,9,1,1,05,04
2024,12,17,11,160,11,160,2024,12,99,99,9,9,1,1,05,05
2024,12,17,11,160,11,160,2024,12,99,99,9,9,1,1,08,07
2024,12,17,11,160,11,160,2024,12,99,99,9,9,3,3,12,12
2024,12,17,11,160,11,210,2024,12,03,03,5,5,1,1,04,04
2024,12,17,11,170,11,160,2024,12,99,99,9,9,1,1,04,03
2024,12,17,11,170,11,170,2018,02,02,05,5,4,1,1,03,03
2024,12,17,11,170,11,170,2024,01,03,03,6,5,1,1,06,06
2024,12,17,11,170,11,170,2024,12,99,99,9,9,1,1,05,05
2024,12,17,11,180,11,170,2024,12,99,02,5,5,1,1,05,05
2024,12,17,11,180,11,180,2023,05,03,05,5,5,1,1,05,04
2024,12,17,11,180,11,180,2024,12,99,99,9,9,1,1,07,05
2024,12,17,11,190,11,190,2018,03,03,03,4,5,1,1,06,04
2024,12,17,11,190,11,190,2023,10,02,02,6,6,1,1,05,05
2024,12,17,11,190,11,190,2023,12,02,05,4,5,1,1,06,06
2024,12,17,11,190,11,190,2024,10,02,02,5,5,1,1,05,05
2024,12,17,11,190,11,190,2024,12,03,05,6,5,1,1,05,05
2024,12,17,11,190,11,190,2024,12,03,13,5,6,1,1,05,06
2024,12,17,11,200,11,190,2024,11,03,03,6,5,1,1,05,05
2024,12,17,11,200,11,200,2023,10,03,03,6,5,1,1,09,08
2024,12,17,11,200,11,250,2025,12,02,03,5,5,1,1,05,05
2024,12,17,11,210,11,190,2023,10,01,02,4,5,1,1,05,05
2024,12,17,11,210,11,200,2024,12,03,03,5,5,1,1,05,05
2024,12,17,11,210,11,210,2022,12,13,03,6,5,1,1,04,04
2024,12,17,11,210,11,210,2023,09,03,03,4,5,1,1,05,06
2024,12,17,11,210,11,210,2024,10,03,02,5,5,1,1,05,05
2024,12,17,11,210,11,210,2024,12,99,99,9,9,1,1,05,04
2024,12,17,11,210,11,210,2024,12,99,99,9,9,1,1,05,05
2024,12,17,11,220,11,040,2024,12,03,03,5,5,1,1,05,04
2024,12,17,11,220,11,060,2024,12,03,03,6,6,1,1,08,07
2024,12,17,11,220,11,220,2024,12,05,13,5,5,1,1,07,06
2024,12,17,11,220,11,240,2024,02,02,02,6,5,1,1,06,04
2024,12,17,11,230,11,230,2024,04,03,03,5,5,1,1,05,05
2024,12,17,11,230,11,230,2024,12,99,99,9,9,1,1,05,05
2024,12,17,11,230,11,230,2024,12,99,99,9,9,1,1,06,06
2024,12,17,11,230,11,230,2024,12,99,99,9,9,1,1,06,06
2024,12,17,11,240,11,080,2024,09,03,03,6,5,1,1,07,05
2024,12,17,11,240,11,240,2022,12,05,13,5,5,1,1,05,04
2024,12,17,11,240,11,240,2023,06,03,99,5,9,1,1,05,05
2024,12,17,11,240,11,240,2024,09,03,03,5,5,1,1,05,05
2024,12,17,11,240,11,240,2024,10,03,03,5,4,1,1,05,05
2024,12,17,11,240,11,240,2024,12,99,99,9,9,1,1,06,05
2024,12,17,11,250,11,250,2023,12,01,03,6,5,1,1,06,06
2024,12,17,11,250,11,250,2024,09,02,02,5,5,1,1,05,05
2024,12,17,11,250,11,250,2024,11,02,02,6,6,1,1,06,05
2024,12,17,11,250,11,250,2024,11,07,02,5,5,1,1,07,06
2024,12,17,11,250,11,250,2024,12,02,05,4,4,1,1,04,04
2024,12,17,11,250,11,250,2024,12,03,03,5,4,1,1,04,04
2024,12,17,11,250,11,250,2024,12,05,02,3,2,3,2,12,11
2024,12,18,11,020,11,020,2024,01,03,03,5,5,1,1,05,04
2024,12,18,11,020,11,020,2024,12,05,03,5,5,1,1,06,05
2024,12,18,11,020,11,020,2024,12,99,99,9,9,1,1,05,05
2024,12,18,11,020,11,040,2024,12,99,99,9,9,1,1,06,05
2024,12,18,11,020,11,060,2024,12,03,03,5,5,1,1,05,05
2024,12,18,11,030,11,030,2024,09,99,99,9,9,1,1,06,06
2024,12,18,11,030,11,030,2024,12,03,03,5,5,1,1,04,04
2024,12,18,11,030,11,030,2024,12,99,99,9,9,1,1,06,05
2024,12,18,11,030,11,070,2024,12,05,03,5,5,3,1,06,05
2024,12,18,11,030,11,200,2024,12,02,13,6,6,1,1,05,04
2024,12,18,11,040,11,020,2024,12,03,13,5,5,1,1,06,06
2024,12,18,11,040,11,040,2000,12,03,03,5,4,1,1,02,02
2024,12,18,11,040,11,040,2023,06,05,03,5,5,1,1,05,05
2024,12,18,11,040,11,040,2024,07,03,03,5,5,1,1,04,04
2024,12,18,11,040,11,040,2024,08,03,03,5,6,1,1,05,05
2024,12,18,11,040,11,040,2024,12,03,03,5,5,1,1,05,05
2024,12,18,11,040,11,110,2024,12,03,03,5,5,1,1,05,05
2024,12,18,11,040,11,130,2023,06,03,03,5,5,1,1,05,04
2024,12,18,11,040,11,190,2024,12,02,05,5,5,1,1,06,06
2024,12,18,11,040,11,220,2024,06,01,03,6,6,3,1,07,06
2024,12,18,11,070,11,050,2024,12,99,99,9,9,1,3,06,06
2024,12,18,11,070,11,060,2024,12,03,02,5,5,1,1,05,05
2024,12,18,11,070,11,070,2022,10,02,02,5,4,1,1,04,05
2024,12,18,11,070,11,070,2024,09,03,03,5,5,1,1,05,06
2024,12,18,11,070,11,070,2024,12,02,02,5,5,1,1,04,05
2024,12,18,11,070,11,070,2024,12,02,02,5,5,1,1,06,06
2024,12,18,11,070,11,070,2024,12,05,05,4,4,1,1,05,04
2024,12,18,11,070,11,070,2024,12,05,13,5,4,1,1,05,05
2024,12,18,11,070,11,070,2024,12,13,13,1,1,2,3,12,12
2024,12,18,11,080,11,080,2023,10,02,02,6,6,1,1,07,06
2024,12,18,11,080,11,080,2024,07,01,99,5,5,1,1,06,07
2024,12,18,11,080,11,080,2024,12,02,02,5,4,3,3,11,09
2024,12,18,11,080,11,080,2024,12,99,99,9,9,1,1,05,04
2024,12,18,11,080,11,080,2024,12,99,99,9,9,3,1,05,05
2024,12,18,11,080,11,080,2024,12,99,99,9,9,3,1,12,09
2024,12,18,11,080,11,110,2024,10,02,03,4,5,1,1,05,06
2024,12,18,11,080,11,120,2024,12,05,01,4,5,1,1,05,05
2024,12,18,11,080,11,240,2025,04,13,02,6,6,1,1,05,05
2024,12,18,11,090,11,090,2024,12,99,99,9,9,3,1,07,05
2024,12,18,11,100,11,100,2024,12,02,02,5,5,1,1,04,04
2024,12,18,11,110,11,090,2024,12,02,03,4,5,1,1,06,05
2024,12,18,11,110,11,110,2023,06,03,05,5,5,1,1,05,05
2024,12,18,11,110,11,110,2024,11,05,05,4,5,1,1,04,05
2024,12,18,11,110,11,110,2024,12,01,13,5,4,3,3,12,12
2024,12,18,11,110,11,110,2024,12,02,03,6,5,1,1,06,04
2024,12,18,11,110,11,110,2024,12,05,05,4,4,3,3,11,09
2024,12,18,11,120,11,140,2024,09,05,03,5,5,1,1,05,05
2024,12,18,11,130,11,130,2024,12,03,13,5,6,1,1,04,04
2024,12,18,11,130,11,130,2024,12,99,99,9,9,1,1,04,04
2024,12,18,11,130,11,130,2024,12,99,99,9,9,1,1,07,06
2024,12,18,11,140,11,140,2024,10,02,03,5,5,1,1,05,05
2024,12,18,11,140,11,140,2024,12,99,99,9,9,1,1,05,05
2024,12,18,11,140,11,140,2024,12,99,99,9,9,1,1,05,05
2024,12,18,11,140,11,220,2024,12,99,99,9,9,1,1,05,04
2024,12,18,11,150,11,220,2024,08,02,02,5,5,1,1,06,05
2024,12,18,11,160,11,150,2024,12,99,99,9,9,1,1,07,06
2024,12,18,11,160,11,160,2024,10,03,02,6,5,1,1,04,04
2024,12,18,11,160,11,160,2024,12,05,05,5,4,1,3,07,05
2024,12,18,11,160,11,160,2024,12,99,99,9,9,1,1,06,05
2024,12,18,11,160,11,190,2025,02,03,03,5,5,1,1,05,05
2024,12,18,11,170,11,170,2024,06,07,03,5,5,1,1,05,07
2024,12,18,11,170,11,170,2024,12,99,99,9,9,3,3,12,10
2024,12,18,11,170,11,210,2024,01,07,03,5,5,1,1,06,05
2024,12,18,11,170,11,210,2024,12,05,05,4,5,1,1,06,06
2024,12,18,11,180,11,180,2024,12,03,03,5,5,1,1,05,05
2024,12,18,11,180,11,180,2024,12,07,05,4,5,3,3,07,06
2024,12,18,11,180,11,180,2024,12,99,99,9,9,3,1,07,06
2024,12,18,11,180,11,180,2025,05,02,05,4,5,1,1,04,04
2024,12,18,11,190,11,020,2024,09,02,13,5,4,1,1,04,03
2024,12,18,11,190,11,190,2023,10,03,03,5,5,1,1,05,05
2024,12,18,11,190,11,190,2024,04,05,02,6,5,3,1,08,06
2024,12,18,11,190,11,190,2024,11,03,03,5,6,1,1,07,06
2024,12,18,11,190,11,190,2025,02,02,02,6,5,1,1,05,05
2024,12,18,11,190,11,210,2024,12,03,03,5,6,1,1,05,05
2024,12,18,11,200,11,200,2024,04,02,03,6,5,1,1,05,05
2024,12,18,11,200,11,200,2024,10,03,03,5,5,1,1,04,05
2024,12,18,11,200,11,200,2024,12,02,02,5,5,3,3,08,08
2024,12,18,11,200,11,200,2024,12,03,02,5,5,1,1,05,04
2024,12,18,11,200,11,200,2024,12,03,03,5,5,1,1,05,04
2024,12,18,11,200,11,200,2024,12,99,99,9,9,1,1,06,07
2024,12,18,11,210,11,150,2024,12,05,02,5,4,1,1,05,05
2024,12,18,11,210,11,210,2018,08,01,13,4,4,1,3,08,07
2024,12,18,11,210,11,210,2022,01,02,02,5,5,1,1,04,04
2024,12,18,11,210,11,210,2023,07,03,02,5,5,1,1,04,04
2024,12,18,11,210,11,210,2024,06,03,02,5,5,1,1,06,05
2024,12,18,11,220,11,220,2023,03,05,05,6,5,1,1,05,05
2024,12,18,11,220,11,220,2023,04,03,05,6,5,1,1,06,05
2024,12,18,11,220,11,220,2024,12,99,99,9,9,1,1,06,05
2024,12,18,11,220,11,230,2024,12,03,05,5,4,1,1,04,04
2024,12,18,11,230,11,030,2022,10,03,13,5,6,1,1,05,05
2024,12,18,11,230,11,230,2022,09,02,02,5,5,1,1,05,05
2024,12,18,11,230,11,230,2024,12,99,99,9,9,1,1,04,04
2024,12,18,11,240,11,140,2024,11,02,02,6,6,1,1,07,05
2024,12,18,11,240,11,240,2024,05,03,03,6,5,1,1,07,07
2024,12,18,11,240,11,240,2024,08,02,03,5,5,1,1,05,05
2024,12,18,11,240,11,240,2024,09,01,03,4,4,1,1,05,05
2024,12,18,11,240,11,240,2024,11,02,13,5,5,1,1,06,05
2024,12,18,11,240,11,240,2024,12,02,02,4,4,3,3,10,10
2024,12,18,11,240,11,240,2024,12,03,03,5,5,1,1,05,04
2024,12,18,11,240,11,240,2024,12,05,13,4,4,1,1,03,03
2024,12,18,11,240,11,240,2024,12,99,99,9,9,1,1,04,04
2024,12,18,11,250,11,050,2024,06,03,03,5,5,1,1,06,06
2024,12,18,11,250,11,250,2013,10,07,02,5,5,3,3,08,07
2024,12,18,11,250,11,250,2021,10,02,13,4,5,1,1,07,06
2024,12,18,11,250,11,250,2023,06,05,05,5,5,1,1,05,05
2024,12,18,11,250,11,250,2023,12,03,03,5,5,1,1,07,05
2024,12,18,11,250,11,250,2024,05,03,02,5,5,1,1,05,05
2024,12,18,11,250,11,250,2024,11,03,03,5,5,1,1,05,05
2024,12,19,11,010,11,010,2024,12,99,99,9,9,1,1,05,04
2024,12,19,11,020,11,020,2024,09,03,03,6,5,1,1,06,06
2024,12,19,11,020,11,170,2024,11,02,02,5,6,1,1,04,05
2024,12,19,11,030,11,030,2024,01,03,99,5,9,1,1,07,06
2024,12,19,11,030,11,030,2024,12,99,99,9,9,1,1,05,04
2024,12,19,11,030,11,030,2024,12,99,99,9,9,1,1,07,07
2024,12,19,11,040,11,040,2023,03,03,03,5,6,1,1,08,07
2024,12,19,11,040,11,040,2023,07,03,02,6,6,1,1,07,06
2024,12,19,11,040,11,040,2024,10,01,02,5,5,1,1,05,05
2024,12,19,11,050,11,050,2023,10,03,13,6,5,1,1,05,04
2024,12,19,11,050,11,190,2024,12,99,99,4,6,1,1,06,05
2024,12,19,11,060,11,060,2024,02,03,03,5,5,1,1,05,05
2024,12,19,11,060,11,060,2024,02,03,05,5,5,1,1,05,04
2024,12,19,11,060,11,060,2024,07,03,03,5,5,1,1,06,05
2024,12,19,11,070,11,070,2024,12,01,03,6,5,3,3,11,09
2024,12,19,11,070,11,070,2024,12,08,03,5,5,1,1,06,06
2024,12,19,11,070,11,070,2024,12,99,13,5,5,1,1,05,05
2024,12,19,11,070,11,090,2020,10,13,13,5,5,1,1,05,05
2024,12,19,11,080,11,080,2024,09,03,05,5,5,1,1,06,05
2024,12,19,11,080,11,080,2024,12,99,99,9,9,1,1,06,06
2024,12,19,11,080,11,080,2024,12,99,99,9,9,3,3,08,07
2024,12,19,11,080,11,090,2024,06,03,03,5,5,1,1,05,05
2024,12,19,11,080,11,130,2024,12,99,99,9,9,1,1,05,05
2024,12,19,11,080,11,160,2024,12,99,99,9,9,1,1,06,05
2024,12,19,11,080,11,210,2024,12,99,99,9,9,1,1,05,05
2024,12,19,11,090,11,090,2010,12,02,13,3,3,3,3,06,06
2024,12,19,11,090,11,100,2022,12,05,03,5,5,3,3,05,05
2024,12,19,11,090,11,110,2024,12,01,01,4,5,1,1,05,05
2024,12,19,11,100,11,100,2023,10,07,03,5,5,1,1,05,05
2024,12,19,11,100,11,100,2024,01,07,05,4,5,3,3,08,09
2024,12,19,11,110,11,110,2022,11,03,02,5,5,3,3,07,06
2024,12,19,11,110,11,110,2023,10,02,03,5,5,1,1,05,04
2024,12,19,11,110,11,110,2024,04,03,03,5,4,1,1,06,06
2024,12,19,11,110,11,110,2024,12,02,02,5,5,1,1,06,04
2024,12,19,11,110,11,110,2024,12,05,05,5,4,1,1,05,06
2024,12,19,11,110,11,230,2024,12,03,03,5,5,1,1,05,04
2024,12,19,11,120,11,120,2021,11,02,03,5,5,1,1,05,05
2024,12,19,11,120,11,120,2024,12,01,02,5,5,1,1,06,05
2024,12,19,11,120,11,120,2024,12,99,99,9,9,1,1,08,08
2024,12,19,11,120,11,120,2024,12,99,99,9,9,3,3,12,10
2024,12,19,11,130,11,080,2024,12,99,99,9,9,1,1,06,06
2024,12,19,11,130,11,130,2024,12,99,99,9,5,1,1,06,05
2024,12,19,11,130,11,130,2024,12,99,99,9,9,1,1,05,05
2024,12,19,11,130,11,130,2024,12,99,99,9,9,1,1,05,05
2024,12,19,11,130,11,240,2024,12,02,03,5,5,1,1,06,06
2024,12,19,11,140,11,050,2024,12,03,03,5,5,1,1,05,06
2024,12,19,11,140,11,140,2023,08,03,05,6,5,1,1,05,05
2024,12,19,11,140,11,140,2024,12,99,99,9,9,1,1,08,06
2024,12,19,11,140,11,140,2024,12,99,99,9,9,2,1,08,06
2024,12,19,11,150,11,150,2023,03,02,05,5,5,1,1,04,04
2024,12,19,11,150,11,150,2024,12,99,99,9,9,1,1,06,05
2024,12,19,11,160,11,020,2024,12,03,03,6,5,1,1,06,06
2024,12,19,11,160,11,140,2024,12,02,02,5,6,1,1,06,06
2024,12,19,11,160,11,150,2024,12,99,99,9,9,1,1,07,06
2024,12,19,11,160,11,160,2022,06,03,03,5,5,1,1,04,04
2024,12,19,11,160,11,160,2023,09,03,13,4,5,1,1,05,06
2024,12,19,11,160,11,160,2024,06,03,13,5,5,1,1,05,05
2024,12,19,11,160,11,160,2024,12,99,99,9,9,1,1,05,05
2024,12,19,11,160,11,160,2024,12,99,99,9,9,1,1,05,06
2024,12,19,11,160,11,160,2024,12,99,99,9,9,3,3,11,10
2024,12,19,11,170,11,170,2022,10,03,03,5,5,1,1,05,05
2024,12,19,11,170,11,170,2023,06,03,03,5,5,1,1,05,05
2024,12,19,11,170,11,170,2024,09,03,03,5,5,1,1,05,06
2024,12,19,11,170,11,170,2024,12,02,02,5,5,1,1,04,04
2024,12,19,11,170,11,250,2024,12,99,99,9,9,1,1,05,05
2024,12,19,11,180,11,180,2024,12,99,99,9,9,1,1,05,05
2024,12,19,11,180,11,180,2024,12,99,99,9,9,3,3,10,06
2024,12,19,11,190,11,190,2008,05,05,05,4,4,1,3,06,05
2024,12,19,11,190,11,190,2024,03,03,03,5,6,1,1,04,05
2024,12,19,11,190,11,190,2024,09,03,03,5,5,1,1,06,05
2024,12,19,11,190,11,190,2024,12,03,03,5,5,1,1,05,04
2024,12,19,11,190,11,190,2024,12,03,03,5,5,1,1,05,05
2024,12,19,11,200,11,160,2024,12,99,99,9,9,1,1,05,05
2024,12,19,11,200,11,200,2024,11,05,13,4,4,1,1,04,04
2024,12,19,11,200,11,200,2024,12,03,03,5,5,1,1,04,04
2024,12,19,11,200,11,200,2024,12,03,03,5,5,1,1,05,05
2024,12,19,11,200,11,200,2024,12,99,99,9,9,1,1,06,05
2024,12,19,11,210,11,160,2024,12,99,99,9,9,1,1,05,04
2024,12,19,11,210,11,180,2024,11,03,02,5,6,1,1,05,05
2024,12,19,11,210,11,210,2022,08,03,03,5,5,1,1,07,07
2024,12,19,11,210,11,210,2023,04,03,03,5,5,1,1,05,05
2024,12,19,11,210,11,210,2023,05,03,03,5,5,1,1,04,04
2024,12,19,11,210,11,210,2023,08,05,05,4,5,1,1,03,03
2024,12,19,11,210,11,210,2024,12,03,02,5,5,1,1,06,06
2024,12,19,11,210,11,210,2024,12,03,03,6,5,1,1,06,04
2024,12,19,11,220,11,220,2024,10,02,02,5,6,1,1,07,05
2024,12,19,11,220,11,220,2024,12,03,03,5,5,1,1,06,05
2024,12,19,11,220,11,220,2024,12,99,99,9,9,1,1,04,05
2024,12,19,11,230,11,230,2024,04,03,13,5,5,1,1,06,05
2024,12,19,11,230,11,230,2024,12,99,99,9,9,1,1,04,05
2024,12,19,11,240,11,040,2024,12,02,13,6,5,1,1,05,05
2024,12,19,11,240,11,090,2024,12,13,05,5,5,1,1,05,05
2024,12,19,11,240,11,210,2024,07,02,03,6,5,1,1,07,07
2024,12,19,11,240,11,230,2024,12,99,99,9,9,1,1,05,05
2024,12,19,11,240,11,230,2025,02,03,03,5,5,1,1,05,04
2024,12,19,11,240,11,240,2023,07,03,03,5,5,1,1,05,05
2024,12,19,11,240,11,240,2024,04,03,02,5,5,1,1,04,04
2024,12,19,11,240,11,240,2024,11,01,03,5,5,1,1,07,05
2024,12,19,11,240,11,240,2024,12,02,13,5,5,3,1,06,05
2024,12,19,11,240,11,240,2024,12,99,99,4,9,3,3,07,07
2024,12,19,11,240,11,240,2024,12,99,99,9,9,1,1,05,04
2024,12,19,11,250,11,200,2024,12,01,02,5,5,1,1,07,05
2024,12,19,11,250,11,240,2025,04,03,03,6,5,1,1,05,05
2024,12,19,11,250,11,250,2023,11,02,02,5,5,1,1,05,05
2024,12,19,11,250,11,250,2024,12,99,99,9,9,1,1,05,05
2024,12,20,11,010,11,010,2024,12,99,99,5,5,1,1,05,05
2024,12,20,11,010,11,010,2024,12,99,99,9,9,1,1,05,06
2024,12,20,11,010,11,010,2024,12,99,99,9,9,1,1,07,05
2024,12,20,11,020,11,020,2024,12,99,99,9,9,1,1,05,04
2024,12,20,11,020,11,020,2024,12,99,99,9,9,1,1,06,06
2024,12,20,11,020,11,240,2022,05,02,02,5,5,1,1,05,05
2024,12,20,11,030,11,030,2024,12,99,99,9,9,1,1,05,05
2024,12,20,11,030,11,050,2024,12,03,03,5,5,1,1,05,05
2024,12,20,11,030,11,120,2024,12,99,99,9,9,1,1,04,04
2024,12,20,11,040,11,040,2020,12,01,13,5,5,1,1,07,06
2024,12,20,11,040,11,040,2022,03,03,03,6,5,1,1,06,05
2024,12,20,11,040,11,040,2024,08,03,03,5,5,1,1,06,06
2024,12,20,11,040,11,040,2024,10,01,03,5,6,1,1,05,05
2024,12,20,11,040,11,040,2024,10,03,03,5,5,1,1,05,05
2024,12,20,11,040,11,040,2024,12,03,03,5,5,1,1,05,05
2024,12,20,11,040,11,110,2024,12,05,02,5,5,1,1,05,05
2024,12,20,11,040,11,150,2024,12,05,03,6,5,1,1,05,05
2024,12,20,11,040,11,210,2024,12,99,99,9,9,1,1,05,04
2024,12,20,11,050,11,050,2022,10,02,13,5,5,1,3,04,05
2024,12,20,11,050,11,050,2024,11,02,02,5,6,1,1,06,05
2024,12,20,11,050,11,050,2024,12,99,01,5,5,1,1,06,06
2024,12,20,11,050,11,050,2024,12,99,99,9,9,1,3,06,07
2024,12,20,11,050,11,070,2000,01,05,03,5,4,2,3,08,08
2024,12,20,11,050,11,070,2024,12,99,99,9,9,3,1,11,07
2024,12,20,11,050,11,220,2024,12,99,99,9,9,3,3,09,09
2024,12,20,11,060,11,060,2022,03,02,05,5,4,3,3,10,12
2024,12,20,11,060,11,060,2022,09,03,03,5,5,1,1,06,05
2024,12,20,11,060,11,060,2024,01,02,03,5,5,1,1,05,04
2024,12,20,11,060,11,080,2024,12,99,99,9,9,1,1,11,10
2024,12,20,11,060,11,180,2024,04,02,02,6,5,3,3,06,06
2024,12,20,11,070,11,070,2023,08,03,03,5,5,1,1,05,05
2024,12,20,11,070,11,070,2024,10,03,02,5,5,1,1,04,05
2024,12,20,11,070,11,070,2024,12,02,01,5,5,1,1,05,04
2024,12,20,11,070,11,070,2024,12,03,03,3,4,1,1,06,06
2024,12,20,11,070,11,070,2024,12,03,03,5,5,1,1,06,05
2024,12,20,11,070,11,070,2024,12,03,05,5,5,1,1,05,05
2024,12,20,11,070,11,070,2024,12,03,13,4,4,3,3,10,11
2024,12,20,11,070,11,070,2024,12,08,05,4,4,1,1,05,05
2024,12,20,11,070,11,100,2024,12,08,07,4,5,1,1,06,05
2024,12,20,11,080,11,080,2021,06,02,02,5,5,1,1,06,04
2024,12,20,11,080,11,080,2024,12,02,03,6,6,1,1,06,06
2024,12,20,11,080,11,080,2024,12,99,02,9,6,1,1,05,05
2024,12,20,11,080,11,080,2024,12,99,99,9,9,1,1,06,06
2024,12,20,11,080,11,080,2024,12,99,99,9,9,1,3,05,05
2024,12,20,11,080,11,080,2024,12,99,99,9,9,1,3,09,09
2024,12,20,11,080,11,090,2024,12,99,99,9,9,1,1,05,04
2024,12,20,11,080,11,240,2024,12,03,05,5,4,1,1,04,04
2024,12,20,11,090,11,090,2024,12,99,99,9,9,1,1,05,05
2024,12,20,11,090,11,090,2024,12,99,99,9,9,1,1,05,05
2024,12,20,11,100,11,080,2024,12,03,02,5,5,1,1,05,04
2024,12,20,11,100,11,100,2024,12,07,03,5,5,1,1,07,06
2024,12,20,11,100,11,100,2025,01,03,03,5,5,1,1,05,04
2024,12,20,11,100,11,110,2024,12,99,99,9,9,3,1,12,12
2024,12,20,11,110,11,080,2024,12,99,99,5,4,3,3,12,12
2024,12,20,11,110,11,090,2024,12,03,03,5,5,1,1,06,05
2024,12,20,11,110,11,090,2024,12,99,99,9,9,1,1,05,05
2024,12,20,11,110,11,100,2024,11,09,02,5,5,1,1,06,06
2024,12,20,11,110,11,110,2022,03,03,03,5,5,1,1,05,04
2024,12,20,11,110,11,110,2024,11,02,03,5,5,1,1,04,05
2024,12,20,11,110,11,110,2024,12,03,02,5,5,1,1,05,05
2024,12,20,11,110,11,110,2024,12,05,05,5,5,1,3,09,08
2024,12,20,11,110,11,110,2024,12,13,13,2,2,3,3,12,12
2024,12,20,11,110,11,120,2024,10,02,03,5,5,1,1,04,04
2024,12,20,11,120,11,050,2025,03,03,03,6,6,1,1,05,05
2024,12,20,11,120,11,060,2024,12,99,99,9,9,1,1,05,05
2024,12,20,11,120,11,120,2023,12,99,99,9,9,1,1,06,05
2024,12,20,11,120,11,120,2024,04,03,03,5,5,1,1,04,04
2024,12,20,11,120,11,120,2024,10,03,03,5,5,1,1,05,04
2024,12,20,11,120,11,120,2024,12,99,99,9,9,1,1,04,04
2024,12,20,11,120,11,120,2024,12,99,99,9,9,1,1,04,05
2024,12,20,11,120,11,120,2024,12,99,99,9,9,1,1,06,06
2024,12,20,11,120,11,120,2024,12,99,99,9,9,1,1,07,05
2024,12,20,11,120,11,150,2024,12,02,02,5,5,1,1,06,05
2024,12,20,11,120,11,250,2024,12,03,03,4,5,1,1,06,05
2024,12,20,11,130,11,050,2025,02,03,03,6,5,1,1,06,05
2024,12,20,11,130,11,130,2021,10,03,99,5,6,1,1,04,05
2024,12,20,11,130,11,130,2022,05,03,03,5,5,1,1,05,04
2024,12,20,11,130,11,130,2023,12,02,02,5,6,1,1,05,05
2024,12,20,11,130,11,130,2024,12,99,99,9,9,1,1,05,05
2024,12,20,11,130,11,130,2024,12,99,99,9,9,1,1,06,04
2024,12,20,11,130,11,130,2024,12,99,99,9,9,1,1,07,06
2024,12,20,11,130,11,140,2024,01,05,03,5,5,1,1,06,05
2024,12,20,11,130,11,220,2024,12,02,03,6,5,1,1,05,05
2024,12,20,11,140,11,040,2012,10,05,05,5,5,1,1,03,04
2024,12,20,11,140,11,080,2024,12,99,99,9,9,1,1,06,05
2024,12,20,11,140,11,120,2024,12,05,03,9,5,1,1,04,05
2024,12,20,11,140,11,140,2024,01,03,03,5,5,1,1,05,05
2024,12,20,11,140,11,140,2024,12,01,99,5,5,1,1,05,05
2024,12,20,11,150,11,150,2024,12,02,02,5,6,1,1,04,04
2024,12,20,11,150,11,150,2024,12,03,03,5,5,1,1,08,07
2024,12,20,11,150,11,160,2024,12,99,99,9,9,1,1,06,06
2024,12,20,11,160,11,150,2023,10,02,02,5,5,1,1,04,04
2024,12,20,11,160,11,160,2021,08,03,05,5,5,1,1,05,04
2024,12,20,11,160,11,160,2023,06,07,13,4,4,1,1,03,04
2024,12,20,11,160,11,160,2024,12,13,13,4,3,3,3,12,12
2024,12,20,11,160,11,160,2024,12,99,99,9,9,1,1,04,04
2024,12,20,11,160,11,160,2024,12,99,99,9,9,1,1,05,04
2024,12,20,11,160,11,160,2024,12,99,99,9,9,1,1,05,05
2024,12,20,11,160,11,160,2024,12,99,99,9,9,1,1,06,05
2024,12,20,11,160,11,160,2024,12,99,99,9,9,1,1,06,05
2024,12,20,11,160,11,160,2024,12,99,99,9,9,1,1,06,06
2024,12,20,11,160,11,160,2024,12,99,99,9,9,1,1,07,05
2024,12,20,11,160,11,210,2024,04,03,03,5,5,1,1,05,05
